local_id,Date,Seasons,Subset,Functioning Day
99,2018-06-05,3,train,1
100,2018-06-05,3,train,1
101,2018-06-05,3,train,1
102,2018-06-05,3,train,1
103,2018-06-05,3,train,1
104,2018-06-05,3,train,1
105,2018-06-05,3,train,1
106,2018-06-05,3,train,1
107,2018-06-05,3,train,1
108,2018-06-05,3,train,1
109,2018-06-05,3,train,1
110,2018-06-05,3,train,1
111,2018-06-05,3,train,1
112,2018-06-05,3,train,1
113,2018-06-05,3,train,1
114,2018-06-05,3,train,1
115,2018-06-05,3,train,1
116,2018-06-05,3,train,1
117,2018-06-05,3,train,1
118,2018-06-05,3,train,1
119,2018-06-05,3,train,1
120,2018-06-05,3,train,1
121,2018-06-06,3,train,1
122,2018-06-06,3,train,1
123,2018-06-06,3,train,1
124,2018-06-06,3,train,1
125,2018-06-06,3,train,1
126,2018-06-06,3,train,1
127,2018-06-06,3,train,1
128,2018-06-06,3,train,1
129,2018-06-06,3,train,1
130,2018-06-06,3,train,1
131,2018-06-06,3,train,1
132,2018-06-06,3,train,1
133,2018-06-06,3,train,1
134,2018-06-06,3,train,1
135,2018-06-06,3,train,1
136,2018-06-06,3,train,1
137,2018-06-06,3,train,1
138,2018-06-06,3,train,1
139,2018-06-06,3,train,1
140,2018-06-06,3,train,1
141,2018-06-06,3,train,1
142,2018-06-06,3,train,1
143,2018-06-06,3,train,1
144,2018-06-06,3,train,1
145,2018-06-07,3,train,1
146,2018-06-07,3,train,1
147,2018-06-07,3,train,1
148,2018-06-07,3,train,1
149,2018-06-07,3,train,1
150,2018-06-07,3,train,1
151,2018-06-07,3,train,1
152,2018-06-07,3,train,1
153,2018-06-07,3,train,1
154,2018-06-07,3,train,1
155,2018-06-07,3,train,1
156,2018-06-07,3,train,1
157,2018-06-07,3,train,1
158,2018-06-07,3,train,1
159,2018-06-07,3,train,1
160,2018-06-07,3,train,1
161,2018-06-07,3,train,1
162,2018-06-07,3,train,1
163,2018-06-07,3,train,1
164,2018-06-07,3,train,1
165,2018-06-07,3,train,1
166,2018-06-07,3,train,1
167,2018-06-07,3,train,1
168,2018-06-07,3,train,1
169,2018-06-08,3,train,1
170,2018-06-08,3,train,1
171,2018-06-08,3,train,1
172,2018-06-08,3,train,1
173,2018-06-08,3,train,1
174,2018-06-08,3,train,1
175,2018-06-08,3,train,1
176,2018-06-08,3,train,1
177,2018-06-08,3,train,1
178,2018-06-08,3,train,1
179,2018-06-08,3,train,1
180,2018-06-08,3,train,1
181,2018-06-08,3,train,1
182,2018-06-08,3,train,1
183,2018-06-08,3,train,1
184,2018-06-08,3,train,1
185,2018-06-08,3,train,1
186,2018-06-08,3,train,1
187,2018-06-08,3,train,1
188,2018-06-08,3,train,1
189,2018-06-08,3,train,1
190,2018-06-08,3,train,1
191,2018-06-08,3,train,1
192,2018-06-08,3,train,1
193,2018-06-09,3,train,1
194,2018-06-09,3,train,1
195,2018-06-09,3,train,1
196,2018-06-09,3,train,1
197,2018-06-09,3,train,1
198,2018-06-09,3,train,1
199,2018-06-09,3,train,1
200,2018-06-09,3,train,1
201,2018-06-09,3,train,1
202,2018-06-09,3,train,1
203,2018-06-09,3,train,1
204,2018-06-09,3,train,1
205,2018-06-09,3,train,1
206,2018-06-09,3,train,1
207,2018-06-09,3,train,1
208,2018-06-09,3,train,1
209,2018-06-09,3,train,1
210,2018-06-09,3,train,1
211,2018-06-09,3,train,1
212,2018-06-09,3,train,1
213,2018-06-09,3,train,1
214,2018-06-09,3,train,1
215,2018-06-09,3,train,1
216,2018-06-09,3,train,1
217,2018-06-10,3,train,1
218,2018-06-10,3,train,1
219,2018-06-10,3,train,1
220,2018-06-10,3,train,1
221,2018-06-10,3,train,1
222,2018-06-10,3,train,1
223,2018-06-10,3,train,1
224,2018-06-10,3,train,1
225,2018-06-10,3,train,1
226,2018-06-10,3,train,1
227,2018-06-10,3,train,1
228,2018-06-10,3,train,1
229,2018-06-10,3,train,1
230,2018-06-10,3,train,1
231,2018-06-10,3,train,1
232,2018-06-10,3,train,1
233,2018-06-10,3,train,1
234,2018-06-10,3,train,1
235,2018-06-10,3,train,1
236,2018-06-10,3,train,1
237,2018-06-10,3,train,1
238,2018-06-10,3,train,1
239,2018-06-10,3,train,1
240,2018-06-10,3,train,1
241,2018-06-11,3,train,1
242,2018-06-11,3,train,1
243,2018-06-11,3,train,1
244,2018-06-11,3,train,1
245,2018-06-11,3,train,1
246,2018-06-11,3,train,1
247,2018-06-11,3,train,1
248,2018-06-11,3,train,1
249,2018-06-11,3,train,1
250,2018-06-11,3,train,1
251,2018-06-11,3,train,1
252,2018-06-11,3,train,1
253,2018-06-11,3,train,1
254,2018-06-11,3,train,1
255,2018-06-11,3,train,1
256,2018-06-11,3,train,1
257,2018-06-11,3,train,1
258,2018-06-11,3,train,1
259,2018-06-11,3,train,1
260,2018-06-11,3,train,1
261,2018-06-11,3,train,1
262,2018-06-11,3,train,1
263,2018-06-11,3,train,1
264,2018-06-11,3,train,1
265,2018-06-12,3,train,1
266,2018-06-12,3,train,1
267,2018-06-12,3,train,1
268,2018-06-12,3,train,1
269,2018-06-12,3,train,1
270,2018-06-12,3,train,1
271,2018-06-12,3,train,1
272,2018-06-12,3,train,1
273,2018-06-12,3,train,1
274,2018-06-12,3,train,1
275,2018-06-12,3,train,1
276,2018-06-12,3,train,1
277,2018-06-12,3,train,1
278,2018-06-12,3,train,1
279,2018-06-12,3,train,1
280,2018-06-12,3,train,1
281,2018-06-12,3,train,1
282,2018-06-12,3,train,1
283,2018-06-12,3,train,1
284,2018-06-12,3,train,1
285,2018-06-12,3,train,1
286,2018-06-12,3,train,1
287,2018-06-12,3,train,1
288,2018-06-12,3,train,1
289,2018-06-13,3,train,1
290,2018-06-13,3,train,1
291,2018-06-13,3,train,1
292,2018-06-13,3,train,1
293,2018-06-13,3,train,1
294,2018-06-13,3,train,1
295,2018-06-13,3,train,1
296,2018-06-13,3,train,1
297,2018-06-13,3,train,1
298,2018-06-13,3,train,1
299,2018-06-13,3,train,1
300,2018-06-13,3,train,1
301,2018-06-13,3,train,1
302,2018-06-13,3,train,1
303,2018-06-13,3,train,1
304,2018-06-13,3,train,1
305,2018-06-13,3,train,1
306,2018-06-13,3,train,1
307,2018-06-13,3,train,1
308,2018-06-13,3,train,1
309,2018-06-13,3,train,1
310,2018-06-13,3,train,1
311,2018-06-13,3,train,1
312,2018-06-13,3,train,1
313,2018-06-14,3,train,1
314,2018-06-14,3,train,1
315,2018-06-14,3,train,1
316,2018-06-14,3,train,1
317,2018-06-14,3,train,1
318,2018-06-14,3,train,1
319,2018-06-14,3,train,1
320,2018-06-14,3,train,1
321,2018-06-14,3,train,1
322,2018-06-14,3,train,1
323,2018-06-14,3,train,1
324,2018-06-14,3,train,1
325,2018-06-14,3,train,1
326,2018-06-14,3,train,1
327,2018-06-14,3,train,1
328,2018-06-14,3,train,1
329,2018-06-14,3,train,1
330,2018-06-14,3,train,1
331,2018-06-14,3,train,1
332,2018-06-14,3,train,1
333,2018-06-14,3,train,1
334,2018-06-14,3,train,1
335,2018-06-14,3,train,1
336,2018-06-14,3,train,1
337,2018-06-15,3,train,1
338,2018-06-15,3,train,1
339,2018-06-15,3,train,1
340,2018-06-15,3,train,1
341,2018-06-15,3,train,1
342,2018-06-15,3,train,1
343,2018-06-15,3,train,1
344,2018-06-15,3,train,1
345,2018-06-15,3,train,1
346,2018-06-15,3,train,1
347,2018-06-15,3,train,1
348,2018-06-15,3,train,1
349,2018-06-15,3,train,1
350,2018-06-15,3,train,1
351,2018-06-15,3,train,1
352,2018-06-15,3,train,1
353,2018-06-15,3,train,1
354,2018-06-15,3,train,1
355,2018-06-15,3,train,1
356,2018-06-15,3,train,1
357,2018-06-15,3,train,1
358,2018-06-15,3,train,1
359,2018-06-15,3,train,1
360,2018-06-15,3,train,1
361,2018-06-16,3,train,1
362,2018-06-16,3,train,1
363,2018-06-16,3,train,1
364,2018-06-16,3,train,1
365,2018-06-16,3,train,1
366,2018-06-16,3,train,1
367,2018-06-16,3,train,1
368,2018-06-16,3,train,1
369,2018-06-16,3,train,1
370,2018-06-16,3,train,1
371,2018-06-16,3,train,1
372,2018-06-16,3,train,1
373,2018-06-16,3,train,1
374,2018-06-16,3,train,1
375,2018-06-16,3,train,1
376,2018-06-16,3,train,1
377,2018-06-16,3,train,1
378,2018-06-16,3,train,1
379,2018-06-16,3,train,1
380,2018-06-16,3,train,1
381,2018-06-16,3,train,1
382,2018-06-16,3,train,1
383,2018-06-16,3,train,1
384,2018-06-16,3,train,1
385,2018-06-17,3,train,1
386,2018-06-17,3,train,1
387,2018-06-17,3,train,1
388,2018-06-17,3,train,1
389,2018-06-17,3,train,1
390,2018-06-17,3,train,1
391,2018-06-17,3,train,1
392,2018-06-17,3,train,1
393,2018-06-17,3,train,1
394,2018-06-17,3,train,1
395,2018-06-17,3,train,1
396,2018-06-17,3,train,1
397,2018-06-17,3,train,1
398,2018-06-17,3,train,1
399,2018-06-17,3,train,1
400,2018-06-17,3,train,1
401,2018-06-17,3,train,1
402,2018-06-17,3,train,1
403,2018-06-17,3,train,1
404,2018-06-17,3,train,1
405,2018-06-17,3,train,1
406,2018-06-17,3,train,1
407,2018-06-17,3,train,1
408,2018-06-17,3,train,1
409,2018-06-18,3,train,1
410,2018-06-18,3,train,1
411,2018-06-18,3,train,1
412,2018-06-18,3,train,1
413,2018-06-18,3,train,1
414,2018-06-18,3,train,1
415,2018-06-18,3,train,1
416,2018-06-18,3,train,1
417,2018-06-18,3,train,1
418,2018-06-18,3,train,1
419,2018-06-18,3,train,1
420,2018-06-18,3,train,1
421,2018-06-18,3,train,1
422,2018-06-18,3,train,1
423,2018-06-18,3,train,1
424,2018-06-18,3,train,1
425,2018-06-18,3,train,1
426,2018-06-18,3,train,1
427,2018-06-18,3,train,1
428,2018-06-18,3,train,1
429,2018-06-18,3,train,1
430,2018-06-18,3,train,1
431,2018-06-18,3,train,1
432,2018-06-18,3,train,1
433,2018-06-19,3,train,1
434,2018-06-19,3,train,1
435,2018-06-19,3,train,1
436,2018-06-19,3,train,1
437,2018-06-19,3,train,1
438,2018-06-19,3,train,1
439,2018-06-19,3,train,1
440,2018-06-19,3,train,1
441,2018-06-19,3,train,1
442,2018-06-19,3,train,1
443,2018-06-19,3,train,1
444,2018-06-19,3,train,1
445,2018-06-19,3,train,1
446,2018-06-19,3,train,1
447,2018-06-19,3,train,1
448,2018-06-19,3,train,1
449,2018-06-19,3,train,1
450,2018-06-19,3,train,1
451,2018-06-19,3,train,1
452,2018-06-19,3,train,1
453,2018-06-19,3,train,1
454,2018-06-19,3,train,1
455,2018-06-19,3,train,1
456,2018-06-19,3,train,1
457,2018-06-20,3,train,1
458,2018-06-20,3,train,1
459,2018-06-20,3,train,1
460,2018-06-20,3,train,1
461,2018-06-20,3,train,1
462,2018-06-20,3,train,1
463,2018-06-20,3,train,1
464,2018-06-20,3,train,1
465,2018-06-20,3,train,1
466,2018-06-20,3,train,1
467,2018-06-20,3,train,1
468,2018-06-20,3,train,1
469,2018-06-20,3,train,1
470,2018-06-20,3,train,1
471,2018-06-20,3,train,1
472,2018-06-20,3,train,1
473,2018-06-20,3,train,1
474,2018-06-20,3,train,1
475,2018-06-20,3,train,1
476,2018-06-20,3,train,1
477,2018-06-20,3,train,1
478,2018-06-20,3,train,1
479,2018-06-20,3,train,1
480,2018-06-20,3,train,1
481,2018-06-21,3,train,1
482,2018-06-21,3,train,1
483,2018-06-21,3,train,1
484,2018-06-21,3,train,1
485,2018-06-21,3,train,1
486,2018-06-21,3,train,1
487,2018-06-21,3,train,1
488,2018-06-21,3,train,1
489,2018-06-21,3,train,1
490,2018-06-21,3,train,1
491,2018-06-21,3,train,1
492,2018-06-21,3,train,1
493,2018-06-21,3,train,1
494,2018-06-21,3,train,1
495,2018-06-21,3,train,1
496,2018-06-21,3,train,1
497,2018-06-21,3,train,1
498,2018-06-21,3,train,1
499,2018-06-21,3,train,1
500,2018-06-21,3,train,1
501,2018-06-21,3,train,1
502,2018-06-21,3,train,1
503,2018-06-21,3,train,1
504,2018-06-21,3,train,1
505,2018-06-22,3,train,1
506,2018-06-22,3,train,1
507,2018-06-22,3,train,1
508,2018-06-22,3,train,1
509,2018-06-22,3,train,1
510,2018-06-22,3,train,1
511,2018-06-22,3,train,1
512,2018-06-22,3,train,1
513,2018-06-22,3,train,1
514,2018-06-22,3,train,1
515,2018-06-22,3,train,1
516,2018-06-22,3,train,1
517,2018-06-22,3,train,1
518,2018-06-22,3,train,1
519,2018-06-22,3,train,1
520,2018-06-22,3,train,1
521,2018-06-22,3,train,1
522,2018-06-22,3,train,1
523,2018-06-22,3,train,1
524,2018-06-22,3,train,1
525,2018-06-22,3,train,1
526,2018-06-22,3,train,1
527,2018-06-22,3,train,1
528,2018-06-22,3,train,1
529,2018-06-23,3,train,1
530,2018-06-23,3,train,1
531,2018-06-23,3,train,1
532,2018-06-23,3,train,1
533,2018-06-23,3,train,1
534,2018-06-23,3,train,1
535,2018-06-23,3,train,1
536,2018-06-23,3,train,1
537,2018-06-23,3,train,1
538,2018-06-23,3,train,1
539,2018-06-23,3,train,1
540,2018-06-23,3,train,1
541,2018-06-23,3,train,1
542,2018-06-23,3,train,1
543,2018-06-23,3,train,1
544,2018-06-23,3,train,1
545,2018-06-23,3,train,1
546,2018-06-23,3,train,1
547,2018-06-23,3,train,1
548,2018-06-23,3,train,1
549,2018-06-23,3,train,1
550,2018-06-23,3,train,1
551,2018-06-23,3,train,1
552,2018-06-23,3,train,1
553,2018-06-24,3,train,1
554,2018-06-24,3,train,1
555,2018-06-24,3,train,1
556,2018-06-24,3,train,1
557,2018-06-24,3,train,1
558,2018-06-24,3,train,1
559,2018-06-24,3,train,1
560,2018-06-24,3,train,1
561,2018-06-24,3,train,1
562,2018-06-24,3,train,1
563,2018-06-24,3,train,1
564,2018-06-24,3,train,1
565,2018-06-24,3,train,1
566,2018-06-24,3,train,1
567,2018-06-24,3,train,1
568,2018-06-24,3,train,1
569,2018-06-24,3,train,1
570,2018-06-24,3,train,1
571,2018-06-24,3,train,1
572,2018-06-24,3,train,1
573,2018-06-24,3,train,1
574,2018-06-24,3,train,1
575,2018-06-24,3,train,1
576,2018-06-24,3,train,1
577,2018-06-25,3,train,1
578,2018-06-25,3,train,1
579,2018-06-25,3,train,1
580,2018-06-25,3,train,1
581,2018-06-25,3,train,1
582,2018-06-25,3,train,1
583,2018-06-25,3,train,1
584,2018-06-25,3,train,1
585,2018-06-25,3,train,1
586,2018-06-25,3,train,1
587,2018-06-25,3,train,1
588,2018-06-25,3,train,1
589,2018-06-25,3,train,1
590,2018-06-25,3,train,1
591,2018-06-25,3,train,1
592,2018-06-25,3,train,1
593,2018-06-25,3,train,1
594,2018-06-25,3,train,1
595,2018-06-25,3,train,1
596,2018-06-25,3,train,1
597,2018-06-25,3,train,1
598,2018-06-25,3,train,1
599,2018-06-25,3,train,1
600,2018-06-25,3,train,1
601,2018-06-26,3,train,1
602,2018-06-26,3,train,1
603,2018-06-26,3,train,1
604,2018-06-26,3,train,1
605,2018-06-26,3,train,1
606,2018-06-26,3,train,1
607,2018-06-26,3,train,1
608,2018-06-26,3,train,1
609,2018-06-26,3,train,1
610,2018-06-26,3,train,1
611,2018-06-26,3,train,1
612,2018-06-26,3,train,1
613,2018-06-26,3,train,1
614,2018-06-26,3,train,1
615,2018-06-26,3,train,1
616,2018-06-26,3,train,1
617,2018-06-26,3,train,1
618,2018-06-26,3,train,1
619,2018-06-26,3,train,1
620,2018-06-26,3,train,1
621,2018-06-26,3,train,1
622,2018-06-26,3,train,1
623,2018-06-26,3,train,1
624,2018-06-26,3,train,1
625,2018-06-27,3,train,1
626,2018-06-27,3,train,1
627,2018-06-27,3,train,1
628,2018-06-27,3,train,1
629,2018-06-27,3,train,1
630,2018-06-27,3,train,1
631,2018-06-27,3,train,1
632,2018-06-27,3,train,1
633,2018-06-27,3,train,1
634,2018-06-27,3,train,1
635,2018-06-27,3,train,1
636,2018-06-27,3,train,1
637,2018-06-27,3,train,1
638,2018-06-27,3,train,1
639,2018-06-27,3,train,1
640,2018-06-27,3,train,1
641,2018-06-27,3,train,1
642,2018-06-27,3,train,1
643,2018-06-27,3,train,1
644,2018-06-27,3,train,1
645,2018-06-27,3,train,1
646,2018-06-27,3,train,1
647,2018-06-27,3,train,1
648,2018-06-27,3,train,1
649,2018-06-28,3,train,1
650,2018-06-28,3,train,1
651,2018-06-28,3,train,1
652,2018-06-28,3,train,1
653,2018-06-28,3,train,1
654,2018-06-28,3,train,1
655,2018-06-28,3,train,1
656,2018-06-28,3,train,1
657,2018-06-28,3,train,1
658,2018-06-28,3,train,1
659,2018-06-28,3,train,1
660,2018-06-28,3,train,1
661,2018-06-28,3,train,1
662,2018-06-28,3,train,1
663,2018-06-28,3,train,1
664,2018-06-28,3,train,1
665,2018-06-28,3,train,1
666,2018-06-28,3,train,1
667,2018-06-28,3,train,1
668,2018-06-28,3,train,1
669,2018-06-28,3,train,1
670,2018-06-28,3,train,1
671,2018-06-28,3,train,1
672,2018-06-28,3,train,1
673,2018-06-29,3,train,1
674,2018-06-29,3,train,1
675,2018-06-29,3,train,1
676,2018-06-29,3,train,1
677,2018-06-29,3,train,1
678,2018-06-29,3,train,1
679,2018-06-29,3,train,1
680,2018-06-29,3,train,1
681,2018-06-29,3,train,1
682,2018-06-29,3,train,1
683,2018-06-29,3,train,1
684,2018-06-29,3,train,1
685,2018-06-29,3,train,1
686,2018-06-29,3,train,1
687,2018-06-29,3,train,1
688,2018-06-29,3,train,1
689,2018-06-29,3,train,1
690,2018-06-29,3,train,1
691,2018-06-29,3,train,1
692,2018-06-29,3,train,1
693,2018-06-29,3,train,1
694,2018-06-29,3,train,1
695,2018-06-29,3,train,1
696,2018-06-29,3,train,1
697,2018-06-30,3,train,1
698,2018-06-30,3,train,1
699,2018-06-30,3,train,1
700,2018-06-30,3,train,1
701,2018-06-30,3,train,1
702,2018-06-30,3,train,1
703,2018-06-30,3,train,1
704,2018-06-30,3,train,1
705,2018-06-30,3,train,1
706,2018-06-30,3,train,1
707,2018-06-30,3,train,1
708,2018-06-30,3,train,1
709,2018-06-30,3,train,1
710,2018-06-30,3,train,1
711,2018-06-30,3,train,1
712,2018-06-30,3,train,1
713,2018-06-30,3,train,1
714,2018-06-30,3,train,1
715,2018-06-30,3,train,1
716,2018-06-30,3,train,1
717,2018-06-30,3,train,1
718,2018-06-30,3,train,1
719,2018-06-30,3,train,1
720,2018-06-30,3,train,1
721,2018-07-01,3,train,1
722,2018-07-01,3,train,1
723,2018-07-01,3,train,1
724,2018-07-01,3,train,1
725,2018-07-01,3,train,1
726,2018-07-01,3,train,1
727,2018-07-01,3,train,1
728,2018-07-01,3,train,1
729,2018-07-01,3,train,1
730,2018-07-01,3,train,1
731,2018-07-01,3,train,1
732,2018-07-01,3,train,1
733,2018-07-01,3,train,1
734,2018-07-01,3,train,1
735,2018-07-01,3,train,1
736,2018-07-01,3,train,1
737,2018-07-01,3,train,1
738,2018-07-01,3,train,1
739,2018-07-01,3,train,1
740,2018-07-01,3,train,1
741,2018-07-01,3,train,1
742,2018-07-01,3,train,1
743,2018-07-01,3,train,1
744,2018-07-01,3,train,1
745,2018-07-02,3,train,1
746,2018-07-02,3,train,1
747,2018-07-02,3,train,1
748,2018-07-02,3,train,1
749,2018-07-02,3,train,1
750,2018-07-02,3,train,1
751,2018-07-02,3,train,1
752,2018-07-02,3,train,1
753,2018-07-02,3,train,1
754,2018-07-02,3,train,1
755,2018-07-02,3,train,1
756,2018-07-02,3,train,1
757,2018-07-02,3,train,1
758,2018-07-02,3,train,1
759,2018-07-02,3,train,1
760,2018-07-02,3,train,1
761,2018-07-02,3,train,1
762,2018-07-02,3,train,1
763,2018-07-02,3,train,1
764,2018-07-02,3,train,1
765,2018-07-02,3,train,1
766,2018-07-02,3,train,1
767,2018-07-02,3,train,1
768,2018-07-02,3,train,1
769,2018-07-03,3,train,1
770,2018-07-03,3,train,1
771,2018-07-03,3,train,1
772,2018-07-03,3,train,1
773,2018-07-03,3,train,1
774,2018-07-03,3,train,1
775,2018-07-03,3,train,1
776,2018-07-03,3,train,1
777,2018-07-03,3,train,1
778,2018-07-03,3,train,1
779,2018-07-03,3,train,1
780,2018-07-03,3,train,1
781,2018-07-03,3,train,1
782,2018-07-03,3,train,1
783,2018-07-03,3,train,1
784,2018-07-03,3,train,1
785,2018-07-03,3,train,1
786,2018-07-03,3,train,1
787,2018-07-03,3,train,1
788,2018-07-03,3,train,1
789,2018-07-03,3,train,1
790,2018-07-03,3,train,1
791,2018-07-03,3,train,1
792,2018-07-03,3,train,1
793,2018-07-04,3,train,1
794,2018-07-04,3,train,1
795,2018-07-04,3,train,1
796,2018-07-04,3,train,1
797,2018-07-04,3,train,1
798,2018-07-04,3,train,1
799,2018-07-04,3,train,1
800,2018-07-04,3,train,1
801,2018-07-04,3,train,1
802,2018-07-04,3,train,1
803,2018-07-04,3,train,1
804,2018-07-04,3,train,1
805,2018-07-04,3,train,1
806,2018-07-04,3,train,1
807,2018-07-04,3,train,1
808,2018-07-04,3,train,1
809,2018-07-04,3,train,1
810,2018-07-04,3,train,1
811,2018-07-04,3,train,1
812,2018-07-04,3,train,1
813,2018-07-04,3,train,1
814,2018-07-04,3,train,1
815,2018-07-04,3,train,1
816,2018-07-04,3,train,1
817,2018-07-05,3,train,1
818,2018-07-05,3,train,1
819,2018-07-05,3,train,1
820,2018-07-05,3,train,1
821,2018-07-05,3,train,1
822,2018-07-05,3,train,1
823,2018-07-05,3,train,1
824,2018-07-05,3,train,1
825,2018-07-05,3,train,1
826,2018-07-05,3,train,1
827,2018-07-05,3,train,1
828,2018-07-05,3,train,1
829,2018-07-05,3,train,1
830,2018-07-05,3,train,1
831,2018-07-05,3,train,1
832,2018-07-05,3,train,1
833,2018-07-05,3,train,1
834,2018-07-05,3,train,1
835,2018-07-05,3,train,1
836,2018-07-05,3,train,1
837,2018-07-05,3,train,1
838,2018-07-05,3,train,1
839,2018-07-05,3,train,1
840,2018-07-05,3,train,1
841,2018-07-06,3,train,1
842,2018-07-06,3,train,1
843,2018-07-06,3,train,1
844,2018-07-06,3,train,1
845,2018-07-06,3,train,1
846,2018-07-06,3,train,1
847,2018-07-06,3,train,1
848,2018-07-06,3,train,1
849,2018-07-06,3,train,1
850,2018-07-06,3,train,1
851,2018-07-06,3,train,1
852,2018-07-06,3,train,1
853,2018-07-06,3,train,1
854,2018-07-06,3,train,1
855,2018-07-06,3,train,1
856,2018-07-06,3,train,1
857,2018-07-06,3,train,1
858,2018-07-06,3,train,1
859,2018-07-06,3,train,1
860,2018-07-06,3,train,1
861,2018-07-06,3,train,1
862,2018-07-06,3,train,1
863,2018-07-06,3,train,1
864,2018-07-06,3,train,1
865,2018-07-07,3,train,1
866,2018-07-07,3,train,1
867,2018-07-07,3,train,1
868,2018-07-07,3,train,1
869,2018-07-07,3,train,1
870,2018-07-07,3,train,1
871,2018-07-07,3,train,1
872,2018-07-07,3,train,1
873,2018-07-07,3,train,1
874,2018-07-07,3,train,1
875,2018-07-07,3,train,1
876,2018-07-07,3,train,1
877,2018-07-07,3,train,1
878,2018-07-07,3,train,1
879,2018-07-07,3,train,1
880,2018-07-07,3,train,1
881,2018-07-07,3,train,1
882,2018-07-07,3,train,1
883,2018-07-07,3,train,1
884,2018-07-07,3,train,1
885,2018-07-07,3,train,1
886,2018-07-07,3,train,1
887,2018-07-07,3,train,1
888,2018-07-07,3,train,1
889,2018-07-08,3,train,1
890,2018-07-08,3,train,1
891,2018-07-08,3,train,1
892,2018-07-08,3,train,1
893,2018-07-08,3,train,1
894,2018-07-08,3,train,1
895,2018-07-08,3,train,1
896,2018-07-08,3,train,1
897,2018-07-08,3,train,1
898,2018-07-08,3,train,1
899,2018-07-08,3,train,1
900,2018-07-08,3,train,1
901,2018-07-08,3,train,1
902,2018-07-08,3,train,1
903,2018-07-08,3,train,1
904,2018-07-08,3,train,1
905,2018-07-08,3,train,1
906,2018-07-08,3,train,1
907,2018-07-08,3,train,1
908,2018-07-08,3,train,1
909,2018-07-08,3,train,1
910,2018-07-08,3,train,1
911,2018-07-08,3,train,1
912,2018-07-08,3,train,1
913,2018-07-09,3,train,1
914,2018-07-09,3,train,1
915,2018-07-09,3,train,1
916,2018-07-09,3,train,1
917,2018-07-09,3,train,1
918,2018-07-09,3,train,1
919,2018-07-09,3,train,1
920,2018-07-09,3,train,1
921,2018-07-09,3,train,1
922,2018-07-09,3,train,1
923,2018-07-09,3,train,1
924,2018-07-09,3,train,1
925,2018-07-09,3,train,1
926,2018-07-09,3,train,1
927,2018-07-09,3,train,1
928,2018-07-09,3,train,1
929,2018-07-09,3,train,1
930,2018-07-09,3,train,1
931,2018-07-09,3,train,1
932,2018-07-09,3,train,1
933,2018-07-09,3,train,1
934,2018-07-09,3,train,1
935,2018-07-09,3,train,1
936,2018-07-09,3,train,1
937,2018-07-10,3,train,1
938,2018-07-10,3,train,1
939,2018-07-10,3,train,1
940,2018-07-10,3,train,1
941,2018-07-10,3,train,1
942,2018-07-10,3,train,1
943,2018-07-10,3,train,1
944,2018-07-10,3,train,1
945,2018-07-10,3,train,1
946,2018-07-10,3,train,1
947,2018-07-10,3,train,1
948,2018-07-10,3,train,1
949,2018-07-10,3,train,1
950,2018-07-10,3,train,1
951,2018-07-10,3,train,1
952,2018-07-10,3,train,1
953,2018-07-10,3,train,1
954,2018-07-10,3,train,1
955,2018-07-10,3,train,1
956,2018-07-10,3,train,1
957,2018-07-10,3,train,1
958,2018-07-10,3,train,1
959,2018-07-10,3,train,1
960,2018-07-10,3,train,1
961,2018-07-11,3,train,1
962,2018-07-11,3,train,1
963,2018-07-11,3,train,1
964,2018-07-11,3,train,1
965,2018-07-11,3,train,1
966,2018-07-11,3,train,1
967,2018-07-11,3,train,1
968,2018-07-11,3,train,1
969,2018-07-11,3,train,1
970,2018-07-11,3,train,1
971,2018-07-11,3,train,1
972,2018-07-11,3,train,1
973,2018-07-11,3,train,1
974,2018-07-11,3,train,1
975,2018-07-11,3,train,1
976,2018-07-11,3,train,1
977,2018-07-11,3,train,1
978,2018-07-11,3,train,1
979,2018-07-11,3,train,1
980,2018-07-11,3,train,1
981,2018-07-11,3,train,1
982,2018-07-11,3,train,1
983,2018-07-11,3,train,1
984,2018-07-11,3,train,1
985,2018-07-12,3,train,1
986,2018-07-12,3,train,1
987,2018-07-12,3,train,1
988,2018-07-12,3,train,1
989,2018-07-12,3,train,1
990,2018-07-12,3,train,1
991,2018-07-12,3,train,1
992,2018-07-12,3,train,1
993,2018-07-12,3,train,1
994,2018-07-12,3,train,1
995,2018-07-12,3,train,1
996,2018-07-12,3,train,1
997,2018-07-12,3,train,1
998,2018-07-12,3,train,1
999,2018-07-12,3,train,1
1000,2018-07-12,3,train,1
1001,2018-07-12,3,train,1
1002,2018-07-12,3,train,1
1003,2018-07-12,3,train,1
1004,2018-07-12,3,train,1
1005,2018-07-12,3,train,1
1006,2018-07-12,3,train,1
1007,2018-07-12,3,train,1
1008,2018-07-12,3,train,1
1009,2018-07-13,3,train,1
1010,2018-07-13,3,train,1
1011,2018-07-13,3,train,1
1012,2018-07-13,3,train,1
1013,2018-07-13,3,train,1
1014,2018-07-13,3,train,1
1015,2018-07-13,3,train,1
1016,2018-07-13,3,train,1
1017,2018-07-13,3,train,1
1018,2018-07-13,3,train,1
1019,2018-07-13,3,train,1
1020,2018-07-13,3,train,1
1021,2018-07-13,3,train,1
1022,2018-07-13,3,train,1
1023,2018-07-13,3,train,1
1024,2018-07-13,3,train,1
1025,2018-07-13,3,train,1
1026,2018-07-13,3,train,1
1027,2018-07-13,3,train,1
